"id","entity","code","year_1","current_health_expenditure_per_capita_ppp_current_international","gdp_per_capita_ppp_current_international_$","population_historical_estimates","id-2","entity-2","code-2","year_2","life_expectancy_at_birth_total_years","health_expenditure_and_financing_per_capita_oecdstat_2017","population_historical_estimates-2","id-3","entity-3","code-3","year_3","indicator_current_health_expenditure_che_as_percentage_of_gross","id-4","entity-4","code-4","share_of_population_covered_by_health_insurance_ilo_2014"
2934,"Australia","AUS",2000,2155.341552734375,26343.076171875,18991434,2974,"Australia","AUS",2000,79.23414611816406,2767.6725,18991434,197,"Australia","AUS",2000,7.61,8,"Australia","AUS",100
2935,"Australia","AUS",2001,2279.328369140625,27439.828125,19194676,2975,"Australia","AUS",2001,79.63414764404297,2872.3738,19194676,198,"Australia","AUS",2001,7.7,8,"Australia","AUS",100
2936,"Australia","AUS",2002,2438.21826171875,28768.728515625,19401366,2976,"Australia","AUS",2002,79.93658447265625,2999.5093,19401366,199,"Australia","AUS",2002,7.89,8,"Australia","AUS",100
2937,"Australia","AUS",2003,2561.60107421875,29807.41015625,19624163,2977,"Australia","AUS",2003,80.23902130126953,3090.6573,19624163,200,"Australia","AUS",2003,7.9,8,"Australia","AUS",100
2938,"Australia","AUS",2004,2753.6796875,31407.4609375,19879654,2978,"Australia","AUS",2004,80.49024200439453,3240.3186,19879654,201,"Australia","AUS",2004,8.11,8,"Australia","AUS",100
2939,"Australia","AUS",2005,2841.891357421875,32653.40234375,20178543,2979,"Australia","AUS",2005,80.84146118164062,3242.9106,20178543,202,"Australia","AUS",2005,7.99,8,"Australia","AUS",100
2940,"Australia","AUS",2006,3012.346923828125,34369.62109375,20526300,2980,"Australia","AUS",2006,81.04146575927734,3323.2565,20526300,203,"Australia","AUS",2006,7.99,8,"Australia","AUS",100
2941,"Australia","AUS",2007,3180.87744140625,36599.8515625,20916339,2981,"Australia","AUS",2007,81.29268646240234,3415.193,20916339,204,"Australia","AUS",2007,8.07,8,"Australia","AUS",100
2942,"Australia","AUS",2008,3297.279052734375,37499.5234375,21332293,2982,"Australia","AUS",2008,81.3951187133789,3494.4375,21332293,205,"Australia","AUS",2008,8.26,8,"Australia","AUS",100
2943,"Australia","AUS",2009,3553.792236328125,40281.80078125,21750852,2983,"Australia","AUS",2009,81.54389953613281,3629.7041,21750852,206,"Australia","AUS",2009,8.56,8,"Australia","AUS",100
2944,"Australia","AUS",2010,3587.3037109375,39336.6640625,22154687,2984,"Australia","AUS",2010,81.69512176513672,3607.3407,22154687,207,"Australia","AUS",2010,8.43,8,"Australia","AUS",100
2945,"Australia","AUS",2011,3760.759765625,42003.15625,22538002,2985,"Australia","AUS",2011,81.8951187133789,3738.1767,22538002,208,"Australia","AUS",2011,8.54,8,"Australia","AUS",100
2946,"Australia","AUS",2012,3778.4736328125,42836.671875,22903951,2986,"Australia","AUS",2012,82.04634094238281,3831.3635,22903951,209,"Australia","AUS",2012,8.68,8,"Australia","AUS",100
2947,"Australia","AUS",2013,4161.6201171875,45906.44140625,23254912,2987,"Australia","AUS",2013,82.1487808227539,3901.7343,23254912,210,"Australia","AUS",2013,8.76,8,"Australia","AUS",100
2948,"Australia","AUS",2014,4283.14208984375,46880.89453125,23596426,2988,"Australia","AUS",2014,82.30000305175781,4009.8881,23596426,211,"Australia","AUS",2014,9.04,8,"Australia","AUS",100
2949,"Australia","AUS",2015,4392.07421875,46248.6171875,23932499,2989,"Australia","AUS",2015,82.4000015258789,4164.2213,23932499,212,"Australia","AUS",2015,9.33,8,"Australia","AUS",100
3193,"Austria","AUT",2000,2708.029541015625,29376.01953125,8069276,3233,"Austria","AUT",2000,78.1268310546875,3472.7366,8069276,217,"Austria","AUT",2000,9.2,9,"Austria","AUT",99.3
3194,"Austria","AUT",2001,2761.801025390625,29702.796875,8097755,3234,"Austria","AUT",2001,78.57560729980469,3531.3159,8097755,218,"Austria","AUT",2001,9.27,9,"Austria","AUT",99.3
3195,"Austria","AUT",2002,2935.818603515625,31178.693359375,8134403,3235,"Austria","AUT",2002,78.67804718017578,3620.3297,8134403,219,"Austria","AUT",2002,9.39,9,"Austria","AUT",99.3
3196,"Austria","AUT",2003,3073.730712890625,32144.2421875,8175855,3236,"Austria","AUT",2003,78.63170623779297,3695.6138,8175855,220,"Austria","AUT",2003,9.55,9,"Austria","AUT",99.3
3197,"Austria","AUT",2004,3288.346435546875,33773.82421875,8216809,3237,"Austria","AUT",2004,79.18048858642578,3797.4718,8216809,221,"Austria","AUT",2004,9.71,9,"Austria","AUT",99.3
3198,"Austria","AUT",2005,3381.659912109375,35013.71484375,8253656,3238,"Austria","AUT",2005,79.33171081542969,3826.3191,8253656,222,"Austria","AUT",2005,9.63,9,"Austria","AUT",99.3
3199,"Austria","AUT",2006,3591.060302734375,37662.18359375,8285344,3239,"Austria","AUT",2006,79.88048553466797,3893.9178,8285344,223,"Austria","AUT",2006,9.53,9,"Austria","AUT",99.3
3200,"Austria","AUT",2007,3759.6728515625,39430.609375,8313731,3240,"Austria","AUT",2007,80.18048858642578,4020.3699,8313731,224,"Austria","AUT",2007,9.53,9,"Austria","AUT",99.3
3201,"Austria","AUT",2008,4024.802490234375,41316.2265625,8341525,3241,"Austria","AUT",2008,80.43170928955078,4136.9982,8341525,225,"Austria","AUT",2008,9.73,9,"Austria","AUT",99.3
3202,"Austria","AUT",2009,4191.47314453125,40918.1328125,8372657,3242,"Austria","AUT",2009,80.33171081542969,4178.429,8372657,226,"Austria","AUT",2009,10.23,9,"Austria","AUT",99.3
3203,"Austria","AUT",2010,4303.11962890625,42009.4375,8409945,3243,"Austria","AUT",2010,80.58049011230469,4236.3164,8409945,227,"Austria","AUT",2010,10.22,9,"Austria","AUT",99.3
3204,"Austria","AUT",2011,4465.6591796875,44452.734375,8453501,3244,"Austria","AUT",2011,80.98292541503906,4253.5175,8453501,228,"Austria","AUT",2011,10.03,9,"Austria","AUT",99.3
3205,"Austria","AUT",2012,4750.58154296875,46457.34765625,8502230,3245,"Austria","AUT",2012,80.93658447265625,4362.1556,8502230,229,"Austria","AUT",2012,10.2,9,"Austria","AUT",99.3
3206,"Austria","AUT",2013,4945.44970703125,47922.05078125,8556191,3246,"Austria","AUT",2013,81.13658905029297,4352.5783,8556191,230,"Austria","AUT",2013,10.29,9,"Austria","AUT",99.3
3207,"Austria","AUT",2014,5082.537109375,48799.71484375,8615205,3247,"Austria","AUT",2014,81.49024200439453,4390.1259,8615205,231,"Austria","AUT",2014,10.37,9,"Austria","AUT",99.3
3208,"Austria","AUT",2015,5204.6220703125,49865.90234375,8678667,3248,"Austria","AUT",2015,81.19024658203125,4451.1826,8678667,232,"Austria","AUT",2015,10.37,9,"Austria","AUT",99.3
5000,"Belgium","BEL",2000,2226.144287109375,27784.572265625,10282046,5040,"Belgium","BEL",2000,77.72195434570312,2826.9874,10282046,357,"Belgium","BEL",2000,8,16,"Belgium","BEL",99
5001,"Belgium","BEL",2001,2352.505615234375,28788.0625,10319026,5041,"Belgium","BEL",2001,77.9731674194336,2898.5499,10319026,358,"Belgium","BEL",2001,8.15,16,"Belgium","BEL",99
5002,"Belgium","BEL",2002,2524.57861328125,30282.2890625,10364879,5042,"Belgium","BEL",2002,78.07560729980469,2994.2747,10364879,359,"Belgium","BEL",2002,8.32,16,"Belgium","BEL",99
5003,"Belgium","BEL",2003,2851.01123046875,30932.8515625,10419029,5043,"Belgium","BEL",2003,78.12926483154297,3305.4234,10419029,360,"Belgium","BEL",2003,9.21,16,"Belgium","BEL",99
5004,"Belgium","BEL",2004,3008.062255859375,32063.080078125,10480118,5044,"Belgium","BEL",2004,78.8780517578125,3418.6101,10480118,361,"Belgium","BEL",2004,9.37,16,"Belgium","BEL",99
5005,"Belgium","BEL",2005,3082.2900390625,33177.890625,10546885,5045,"Belgium","BEL",2005,78.98048400878906,3442.567,10546885,362,"Belgium","BEL",2005,9.26,16,"Belgium","BEL",99
5006,"Belgium","BEL",2006,3237.007080078125,35259.1875,10619484,5046,"Belgium","BEL",2006,79.38048553466797,3469.8104,10619484,363,"Belgium","BEL",2006,9.16,16,"Belgium","BEL",99
5007,"Belgium","BEL",2007,3381.33056640625,36791.19921875,10697576,5047,"Belgium","BEL",2007,79.78292846679688,3577.1295,10697576,364,"Belgium","BEL",2007,9.17,16,"Belgium","BEL",99
5008,"Belgium","BEL",2008,3662.91552734375,37883.33203125,10778764,5048,"Belgium","BEL",2008,79.68048858642578,3725.1113,10778764,365,"Belgium","BEL",2008,9.63,16,"Belgium","BEL",99
5009,"Belgium","BEL",2009,3927.46484375,37749.5078125,10859934,5049,"Belgium","BEL",2009,80.03414916992188,3900.7277,10859934,366,"Belgium","BEL",2009,10.35,16,"Belgium","BEL",99
5010,"Belgium","BEL",2010,4101.00341796875,39840.08984375,10938735,5050,"Belgium","BEL",2010,80.18292999267578,3901.9126,10938735,367,"Belgium","BEL",2010,10.23,16,"Belgium","BEL",99
5011,"Belgium","BEL",2011,4269.31884765625,40942.37109375,11013860,5051,"Belgium","BEL",2011,80.58536529541016,3986.078,11013860,368,"Belgium","BEL",2011,10.39,16,"Belgium","BEL",99
5012,"Belgium","BEL",2012,4455.73486328125,42290.76171875,11085355,5052,"Belgium","BEL",2012,80.38536834716797,4006.2239,11085355,369,"Belgium","BEL",2012,10.51,16,"Belgium","BEL",99
5013,"Belgium","BEL",2013,4621.13037109375,43671.12109375,11154008,5053,"Belgium","BEL",2013,80.58780670166016,4062.795,11154008,370,"Belgium","BEL",2013,10.56,16,"Belgium","BEL",99
5014,"Belgium","BEL",2014,4771.91357421875,44929.6875,11221225,5054,"Belgium","BEL",2014,81.28780364990234,4097.5951,11221225,371,"Belgium","BEL",2014,10.59,16,"Belgium","BEL",99
5015,"Belgium","BEL",2015,4834.89013671875,46200.90625,11287931,5055,"Belgium","BEL",2015,80.99268341064453,4120.0479,11287931,372,"Belgium","BEL",2015,10.43,16,"Belgium","BEL",99
8844,"Canada","CAN",2000,2429.605712890625,29362.083984375,30588379,8884,"Canada","CAN",2000,79.13658905029297,3058.155,30588379,637,"Canada","CAN",2000,8.25,29,"Canada","CAN",100
8845,"Canada","CAN",2001,2617.796630859375,30230.802734375,30880072,8885,"Canada","CAN",2001,79.33902740478516,3219.9298,30880072,638,"Canada","CAN",2001,8.62,29,"Canada","CAN",100
8846,"Canada","CAN",2002,2758.2978515625,30963.052734375,31178260,8886,"Canada","CAN",2002,79.49024200439453,3369.4221,31178260,639,"Canada","CAN",2002,8.86,29,"Canada","CAN",100
8847,"Canada","CAN",2003,2927.970947265625,32349.943359375,31488046,8887,"Canada","CAN",2003,79.74146270751953,3458.5634,31488046,640,"Canada","CAN",2003,9.01,29,"Canada","CAN",100
8848,"Canada","CAN",2004,3086.5654296875,33925.70703125,31815490,8888,"Canada","CAN",2004,79.89268493652344,3553.4721,31815490,641,"Canada","CAN",2004,9.07,29,"Canada","CAN",100
8849,"Canada","CAN",2005,3290.419677734375,36327.23046875,32164313,8889,"Canada","CAN",2005,80.19268035888672,3619.4946,32164313,642,"Canada","CAN",2005,9.04,29,"Canada","CAN",100
8850,"Canada","CAN",2006,3563.675048828125,38119.4140625,32536994,8890,"Canada","CAN",2006,80.34390258789062,3745.9104,32536994,643,"Canada","CAN",2006,9.34,29,"Canada","CAN",100
8851,"Canada","CAN",2007,3731.27978515625,39575.30859375,32930795,8891,"Canada","CAN",2007,80.54389953613281,3823.2951,32930795,644,"Canada","CAN",2007,9.45,29,"Canada","CAN",100
8852,"Canada","CAN",2008,3868.458984375,40376.30859375,33337638,8892,"Canada","CAN",2008,80.69512176513672,3888.0876,33337638,645,"Canada","CAN",2008,9.61,29,"Canada","CAN",100
8853,"Canada","CAN",2009,4153.828125,38865.4140625,33746093,8893,"Canada","CAN",2009,80.99512481689453,4168.1453,33746093,646,"Canada","CAN",2009,10.72,29,"Canada","CAN",100
8854,"Canada","CAN",2010,4272.62841796875,40099.44921875,34147566,8894,"Canada","CAN",2010,81.246337890625,4242.3395,34147566,647,"Canada","CAN",2010,10.7,29,"Canada","CAN",100
8855,"Canada","CAN",2011,4308.4833984375,41666.70703125,34539156,8895,"Canada","CAN",2011,81.44878387451172,4197.4339,34539156,648,"Canada","CAN",2011,10.4,29,"Canada","CAN",100
8856,"Canada","CAN",2012,4416.80908203125,42290.96484375,34922031,8896,"Canada","CAN",2012,81.6487808227539,4217.7065,34922031,649,"Canada","CAN",2012,10.51,29,"Canada","CAN",100
8857,"Canada","CAN",2013,4581.4375,44298.578125,35296535,8897,"Canada","CAN",2013,81.748779296875,4227.6444,35296535,650,"Canada","CAN",2013,10.41,29,"Canada","CAN",100
8858,"Canada","CAN",2014,4659.25244140625,45753.75,35664338,8898,"Canada","CAN",2014,81.80000305175781,4203.8243,35664338,651,"Canada","CAN",2014,10.25,29,"Canada","CAN",100
8859,"Canada","CAN",2015,4751.443359375,44670.08203125,36026668,8899,"Canada","CAN",2015,81.9000015258789,4288.992,36026668,652,"Canada","CAN",2015,10.73,29,"Canada","CAN",100
9998,"Chile","CHL",2000,672.1102905273438,9538.0751953125,15342350,10038,"Chile","CHL",2000,76.36599731445312,672.0826,15342350,717,"Chile","CHL",2000,7.04,31,"Chile","CHL",93.1
9999,"Chile","CHL",2001,713.1483764648438,9962.2744140625,15516112,10039,"Chile","CHL",2001,76.63400268554688,702.5606,15516112,718,"Chile","CHL",2001,7.15,31,"Chile","CHL",93.1
10000,"Chile","CHL",2002,750.8028564453125,10319.9453125,15684413,10040,"Chile","CHL",2002,76.89399719238281,723.3348,15684413,719,"Chile","CHL",2002,7.27,31,"Chile","CHL",93.1
10001,"Chile","CHL",2003,795.0272216796875,10839.9599609375,15849649,10041,"Chile","CHL",2003,77.14600372314453,847.996,15849649,720,"Chile","CHL",2003,7.33,31,"Chile","CHL",93.1
10002,"Chile","CHL",2004,815.2077026367188,11810.2431640625,16014972,10042,"Chile","CHL",2004,77.39099884033203,900.6741,16014972,721,"Chile","CHL",2004,6.9,31,"Chile","CHL",93.1
10003,"Chile","CHL",2005,839.8360595703125,12746.58984375,16182713,10043,"Chile","CHL",2005,77.62999725341797,945.5478,16182713,722,"Chile","CHL",2005,6.59,31,"Chile","CHL",93.1
10004,"Chile","CHL",2006,950.7780151367188,15753.9599609375,16354507,10044,"Chile","CHL",2006,77.86499786376953,986.7056,16354507,723,"Chile","CHL",2006,6.04,31,"Chile","CHL",93.1
10005,"Chile","CHL",2007,1046.221923828125,16941.830078125,16530201,10045,"Chile","CHL",2007,78.0989990234375,1053.6318,16530201,724,"Chile","CHL",2007,6.18,31,"Chile","CHL",93.1
10006,"Chile","CHL",2008,1112.3009033203125,16501.810546875,16708255,10046,"Chile","CHL",2008,78.33000183105469,1084.6686,16708255,725,"Chile","CHL",2008,6.74,31,"Chile","CHL",93.1
10007,"Chile","CHL",2009,1164.975830078125,16159.607421875,16886184,10047,"Chile","CHL",2009,78.55799865722656,1153.454,16886184,726,"Chile","CHL",2009,7.21,31,"Chile","CHL",93.1
10008,"Chile","CHL",2010,1230.4427490234375,18161.80859375,17062531,10048,"Chile","CHL",2010,78.77899932861328,1219.6509,17062531,727,"Chile","CHL",2010,6.77,31,"Chile","CHL",93.1
10009,"Chile","CHL",2011,1377.555908203125,20342.560546875,17233584,10049,"Chile","CHL",2011,78.98600006103516,1279.5465,17233584,728,"Chile","CHL",2011,6.77,31,"Chile","CHL",93.1
10010,"Chile","CHL",2012,1510.0389404296875,21507.693359375,17400359,10050,"Chile","CHL",2012,79.1760025024414,1355.3914,17400359,729,"Chile","CHL",2012,7.02,31,"Chile","CHL",93.1
10011,"Chile","CHL",2013,1670.5557861328125,22439.2734375,17571511,10051,"Chile","CHL",2013,79.3489990234375,1464.9806,17571511,730,"Chile","CHL",2013,7.44,31,"Chile","CHL",93.1
10012,"Chile","CHL",2014,1779.022216796875,22786.642578125,17758969,10052,"Chile","CHL",2014,79.50399780273438,1562.9226,17758969,731,"Chile","CHL",2014,7.81,31,"Chile","CHL",93.1
10013,"Chile","CHL",2015,1884.5906982421875,22698.544921875,17969356,10053,"Chile","CHL",2015,79.64600372314453,1595.5279,17969356,732,"Chile","CHL",2015,8.3,31,"Chile","CHL",93.1
12715,"Czechia","CZE",2000,923.9169921875,16235.48046875,10289374,12755,"Czechia","CZE",2000,74.96829223632812,1159.6971,10289374,937,"Czechia","CZE",2000,5.7,39,"Czechia","CZE",100
12716,"Czechia","CZE",2001,1032.0035400390625,17621.0546875,10271019,12756,"Czechia","CZE",2001,75.17317199707031,1234.4662,10271019,938,"Czechia","CZE",2001,5.86,39,"Czechia","CZE",100
12717,"Czechia","CZE",2002,1127.055908203125,18252.572265625,10252264,12757,"Czechia","CZE",2002,75.22195434570312,1324.2376,10252264,939,"Czechia","CZE",2002,6.18,39,"Czechia","CZE",100
12718,"Czechia","CZE",2003,1273.54296875,19538.0703125,10239131,12758,"Czechia","CZE",2003,75.17073059082031,1452.0197,10239131,940,"Czechia","CZE",2003,6.52,39,"Czechia","CZE",100
12719,"Czechia","CZE",2004,1328.462646484375,20932.078125,10239444,12759,"Czechia","CZE",2004,75.72195434570312,1481.5625,10239444,941,"Czechia","CZE",2004,6.35,39,"Czechia","CZE",100
12720,"Czechia","CZE",2005,1402.7371826171875,22095.388671875,10258165,12760,"Czechia","CZE",2005,75.92439270019531,1574.6261,10258165,942,"Czechia","CZE",2005,6.34,39,"Czechia","CZE",100
12721,"Czechia","CZE",2006,1474.84521484375,23923.703125,10298609,12761,"Czechia","CZE",2006,76.5243911743164,1628.7237,10298609,943,"Czechia","CZE",2006,6.16,39,"Czechia","CZE",100
12722,"Czechia","CZE",2007,1578.130126953125,26282.375,10357535,12762,"Czechia","CZE",2007,76.7243881225586,1660.1874,10357535,944,"Czechia","CZE",2007,5.99,39,"Czechia","CZE",100
12723,"Czechia","CZE",2008,1777.9051513671875,27974.486328125,10425267,12763,"Czechia","CZE",2008,76.9756088256836,1787.753,10425267,945,"Czechia","CZE",2008,6.33,39,"Czechia","CZE",100
12724,"Czechia","CZE",2009,2017.3658447265625,27761.509765625,10488155,12764,"Czechia","CZE",2009,77.07804870605469,1939.7369,10488155,946,"Czechia","CZE",2009,7.25,39,"Czechia","CZE",100
12725,"Czechia","CZE",2010,1920.693359375,27881.96875,10536514,12765,"Czechia","CZE",2010,77.42439270019531,1879.5815,10536514,947,"Czechia","CZE",2010,6.88,39,"Czechia","CZE",100
12726,"Czechia","CZE",2011,2010.9573974609373,29001.3671875,10566512,12766,"Czechia","CZE",2011,77.8731689453125,1927.1554,10566512,948,"Czechia","CZE",2011,6.93,39,"Czechia","CZE",100
12727,"Czechia","CZE",2012,2042.6046142578125,29254.73046875,10581302,12767,"Czechia","CZE",2012,78.07560729980469,1924.5446,10581302,949,"Czechia","CZE",2012,6.98,39,"Czechia","CZE",100
12728,"Czechia","CZE",2013,2379.507568359375,30818.107421875,10586529,12768,"Czechia","CZE",2013,78.17561340332031,2102.5929,10586529,950,"Czechia","CZE",2013,7.72,39,"Czechia","CZE",100
12729,"Czechia","CZE",2014,2472.175537109375,32502.474609375,10591104,12769,"Czechia","CZE",2014,78.82438659667969,2112.9399,10591104,951,"Czechia","CZE",2014,7.6,39,"Czechia","CZE",100
12730,"Czechia","CZE",2015,2441.335205078125,33899.28515625,10601390,12770,"Czechia","CZE",2015,78.57804870605469,2166.4171,10601390,952,"Czechia","CZE",2015,7.2,39,"Czechia","CZE",100
13234,"Denmark","DNK",2000,2327.7578125,28658.125,5341192,13274,"Denmark","DNK",2000,76.59268188476562,3287.6537,5341192,977,"Denmark","DNK",2000,8.1,41,"Denmark","DNK",100
13235,"Denmark","DNK",2001,2492.4873046875,29437.310546875,5358059,13275,"Denmark","DNK",2001,76.79268646240234,3443.0322,5358059,978,"Denmark","DNK",2001,8.45,41,"Denmark","DNK",100
13236,"Denmark","DNK",2002,2670.2431640625,30640.345703125,5372798,13276,"Denmark","DNK",2002,76.8951187133789,3551.795,5372798,979,"Denmark","DNK",2002,8.7,41,"Denmark","DNK",100
13237,"Denmark","DNK",2003,2744.903564453125,30820.388671875,5386968,13277,"Denmark","DNK",2003,77.14390563964844,3638.1442,5386968,980,"Denmark","DNK",2003,8.9,41,"Denmark","DNK",100
13238,"Denmark","DNK",2004,2968.25244140625,32938.69140625,5402754,13278,"Denmark","DNK",2004,77.49268341064453,3769.889,5402754,981,"Denmark","DNK",2004,9.01,41,"Denmark","DNK",100
13239,"Denmark","DNK",2005,3109.049072265625,34150.16015625,5421701,13279,"Denmark","DNK",2005,77.84390258789062,3883.3181,5421701,982,"Denmark","DNK",2005,9.09,41,"Denmark","DNK",100
13240,"Denmark","DNK",2006,3424.71630859375,37334.390625,5444293,13280,"Denmark","DNK",2006,78.09512329101562,4052.4257,5444293,983,"Denmark","DNK",2006,9.17,41,"Denmark","DNK",100
13241,"Denmark","DNK",2007,3642.547119140625,39006.203125,5469920,13281,"Denmark","DNK",2007,78.19512176513672,4137.2414,5469920,984,"Denmark","DNK",2007,9.33,41,"Denmark","DNK",100
13242,"Denmark","DNK",2008,3938.90771484375,41278.328125,5497731,13282,"Denmark","DNK",2008,78.44634246826172,4175.102,5497731,985,"Denmark","DNK",2008,9.51,41,"Denmark","DNK",100
