,Entity,Code,Year_2,"Life expectancy at birth, total (years)",Health_Expenditure_and_Financing_per_capita_OECDstat_2017,Population (historical estimates)
2945,Australia,AUS,1971,71.06829071044922,982.3137,13033130.0
2946,Australia,AUS,1972,71.45755767822266,989.9003,13244163.0
2947,Australia,AUS,1973,71.84683227539062,1007.0003,13431790.0
2948,Australia,AUS,1974,72.23609924316406,1138.423,13605574.0
2949,Australia,AUS,1975,72.6253662109375,1299.7468,13773290.0
2950,Australia,AUS,1976,73.01463317871094,1337.0718,13935722.0
2951,Australia,AUS,1977,73.34439086914062,1403.1552,14092545.0
2952,Australia,AUS,1978,73.67414855957031,1410.1761,14249403.0
2953,Australia,AUS,1979,74.00390625,1410.7119,14413002.0
2954,Australia,AUS,1980,74.33365631103516,1440.4453,14588400.0
2955,Australia,AUS,1981,74.66341400146484,1467.8877,14777241.0
2956,Australia,AUS,1982,74.90487670898438,1475.0446,14979203.0
2957,Australia,AUS,1983,75.1463394165039,1508.2358,15194644.0
2958,Australia,AUS,1984,75.38780212402344,1561.121,15423156.0
2959,Australia,AUS,1985,75.62926483154297,1617.1644,15663672.0
2960,Australia,AUS,1986,75.87073516845703,1688.0412,15917580.0
2961,Australia,AUS,1987,76.1517105102539,1712.2838,16183159.0
2962,Australia,AUS,1988,76.43268585205078,1736.7152,16452258.0
2963,Australia,AUS,1989,76.71366119384766,1783.3481,16713989.0
2964,Australia,AUS,1990,76.99463653564453,1853.1596,16960600.0
2965,Australia,AUS,1991,77.2756118774414,1920.2033,17189235.0
2966,Australia,AUS,1992,77.3780517578125,1994.4415,17402179.0
2967,Australia,AUS,1993,77.8780517578125,2060.3732,17603211.0
2968,Australia,AUS,1994,77.8780517578125,2129.3472,17798526.0
2969,Australia,AUS,1995,77.82926940917969,2202.176,17993083.0
2970,Australia,AUS,1996,78.07804870605469,2307.517,18189274.0
2971,Australia,AUS,1997,78.48048400878906,2392.0429,18387205.0
2972,Australia,AUS,1998,78.63170623779297,2543.6197,18587027.0
2973,Australia,AUS,1999,78.93170928955078,2646.7086,18788187.0
2974,Australia,AUS,2000,79.23414611816406,2767.6725,18991434.0
2975,Australia,AUS,2001,79.63414764404297,2872.3738,19194676.0
2976,Australia,AUS,2002,79.93658447265625,2999.5093,19401366.0
2977,Australia,AUS,2003,80.23902130126953,3090.6573,19624163.0
2978,Australia,AUS,2004,80.49024200439453,3240.3186,19879654.0
2979,Australia,AUS,2005,80.84146118164062,3242.9106,20178543.0
2980,Australia,AUS,2006,81.04146575927734,3323.2565,20526300.0
2981,Australia,AUS,2007,81.29268646240234,3415.193,20916339.0
2982,Australia,AUS,2008,81.3951187133789,3494.4375,21332293.0
2983,Australia,AUS,2009,81.54389953613281,3629.7041,21750852.0
2984,Australia,AUS,2010,81.69512176513672,3607.3407,22154687.0
2985,Australia,AUS,2011,81.8951187133789,3738.1767,22538002.0
2986,Australia,AUS,2012,82.04634094238281,3831.3635,22903951.0
2987,Australia,AUS,2013,82.1487808227539,3901.7343,23254912.0
2988,Australia,AUS,2014,82.30000305175781,4009.8881,23596426.0
2989,Australia,AUS,2015,82.4000015258789,4164.2213,23932499.0
3203,Austria,AUT,1970,69.91463470458984,849.863,7516238.0
3204,Austria,AUT,1971,70.11463165283203,876.7198,7550339.0
3205,Austria,AUT,1972,70.46341705322266,924.9049,7581120.0
3206,Austria,AUT,1973,71.01463317871094,983.3833,7607067.0
3207,Austria,AUT,1974,71.01219177246094,1068.3942,7626290.0
3208,Austria,AUT,1975,71.11463165283203,1365.5542,7637686.0
3209,Austria,AUT,1976,71.56585693359375,1481.9085,7640755.0
3210,Austria,AUT,1977,71.91463470458984,1543.0276,7636573.0
3211,Austria,AUT,1978,72.01219177246094,1602.6562,7627762.0
3212,Austria,AUT,1979,72.31219482421875,1685.3273,7617883.0
3213,Austria,AUT,1980,72.46341705322266,1738.9518,7609750.0
3214,Austria,AUT,1981,72.81219482421875,1485.8219,7604512.0
3215,Austria,AUT,1982,72.96097564697266,1508.3548,7602177.0
3216,Austria,AUT,1983,73.01219177246094,1512.4136,7603100.0
3217,Austria,AUT,1984,73.61219787597656,1525.3671,7607296.0
3218,Austria,AUT,1985,73.81463623046875,1597.0039,7614874.0
3219,Austria,AUT,1986,74.31707000732422,1661.8794,7625395.0
3220,Austria,AUT,1987,74.76829528808594,1763.1259,7639351.0
3221,Austria,AUT,1988,75.21707153320312,1816.3715,7658856.0
3222,Austria,AUT,1989,75.26585388183594,1920.5468,7686564.0
3223,Austria,AUT,1990,75.56829071044922,2347.0307,7723954.0
3224,Austria,AUT,1991,75.61707305908203,2423.6339,7772698.0
3225,Austria,AUT,1992,75.81707000732422,2540.0944,7830938.0
3226,Austria,AUT,1993,76.06829071044922,2696.6659,7892089.0
3227,Austria,AUT,1994,76.41950988769531,2875.3106,7947215.0
3228,Austria,AUT,1995,76.66828918457031,2925.7651,7990113.0
3229,Austria,AUT,1996,76.87073516845703,2978.1928,8017852.0
3230,Austria,AUT,1997,77.31951141357422,3074.4388,8032873.0
3231,Austria,AUT,1998,77.67073059082031,3240.746,8041054.0
3232,Austria,AUT,1999,77.8756103515625,3404.3271,8051116.0
3233,Austria,AUT,2000,78.1268310546875,3472.7366,8069276.0
3234,Austria,AUT,2001,78.57560729980469,3531.3159,8097755.0
3235,Austria,AUT,2002,78.67804718017578,3620.3297,8134403.0
3236,Austria,AUT,2003,78.63170623779297,3695.6138,8175855.0
3237,Austria,AUT,2004,79.18048858642578,3797.4718,8216809.0
3238,Austria,AUT,2005,79.33171081542969,3826.3191,8253656.0
3239,Austria,AUT,2006,79.88048553466797,3893.9178,8285344.0
3240,Austria,AUT,2007,80.18048858642578,4020.3699,8313731.0
3241,Austria,AUT,2008,80.43170928955078,4136.9982,8341525.0
3242,Austria,AUT,2009,80.33171081542969,4178.429,8372657.0
3243,Austria,AUT,2010,80.58049011230469,4236.3164,8409945.0
3244,Austria,AUT,2011,80.98292541503906,4253.5175,8453501.0
3245,Austria,AUT,2012,80.93658447265625,4362.1556,8502230.0
3246,Austria,AUT,2013,81.13658905029297,4352.5783,8556191.0
3247,Austria,AUT,2014,81.49024200439453,4390.1259,8615205.0
3248,Austria,AUT,2015,81.19024658203125,4451.1826,8678667.0
5010,Belgium,BEL,1970,70.97195434570312,683.3738,9632179.0
5011,Belgium,BEL,1971,71.06048583984375,723.5906,9663323.0
5012,Belgium,BEL,1972,71.40512084960938,788.4374,9692845.0
5013,Belgium,BEL,1973,71.63536834716797,891.1623,9720750.0
5014,Belgium,BEL,1974,71.98585510253906,939.3939,9747023.0
5015,Belgium,BEL,1975,71.97122192382812,1154.0117,9771582.0
5016,Belgium,BEL,1976,72.11975860595703,1262.6339,9794771.0
5017,Belgium,BEL,1977,72.7739028930664,1372.7239,9816693.0
5018,Belgium,BEL,1978,72.69805145263672,1453.5338,9836812.0
5019,Belgium,BEL,1979,73.19365692138672,1482.0677,9854372.0
5020,Belgium,BEL,1980,73.20706939697266,1494.2748,9868999.0
5021,Belgium,BEL,1981,73.6217041015625,1590.1579,9880594.0
5022,Belgium,BEL,1982,73.88804626464844,1655.4796,9889819.0
5023,Belgium,BEL,1983,73.86902618408203,1701.4332,9897877.0
5024,Belgium,BEL,1984,74.40487670898438,1703.9211,9906370.0
5025,Belgium,BEL,1985,74.5202407836914,1744.1525,9916577.0
5026,Belgium,BEL,1986,74.73170471191406,1819.5336,9928539.0
5027,Belgium,BEL,1987,75.36585235595703,1888.226,9942281.0
5028,Belgium,BEL,1988,75.56585693359375,1970.8607,9959011.0
5029,Belgium,BEL,1989,75.63268280029297,2015.7184,9980175.0
5030,Belgium,BEL,1990,76.05194854736328,2085.3743,10006545.0
5031,Belgium,BEL,1991,76.19219207763672,2208.0614,10039450.0
5032,Belgium,BEL,1992,76.3512191772461,2286.7203,10078098.0
5033,Belgium,BEL,1993,76.34536743164062,2292.4751,10118684.0
5034,Belgium,BEL,1994,76.69170379638672,2297.5698,10155909.0
5035,Belgium,BEL,1995,76.84072875976562,2334.5471,10186304.0
5036,Belgium,BEL,1996,77.18731689453125,2454.2452,10208265.0
5037,Belgium,BEL,1997,77.37073516845703,2492.5703,10223785.0
5038,Belgium,BEL,1998,77.4731674194336,2577.5149,10237298.0
5039,Belgium,BEL,1999,77.61951446533203,2720.044,10255161.0
5040,Belgium,BEL,2000,77.72195434570312,2826.9874,10282046.0
5041,Belgium,BEL,2001,77.9731674194336,2898.5499,10319026.0
5042,Belgium,BEL,2002,78.07560729980469,2994.2747,10364879.0
5043,Belgium,BEL,2003,78.12926483154297,3305.4234,10419029.0
5044,Belgium,BEL,2004,78.8780517578125,3418.6101,10480118.0
5045,Belgium,BEL,2005,78.98048400878906,3442.567,10546885.0
5046,Belgium,BEL,2006,79.38048553466797,3469.8104,10619484.0
5047,Belgium,BEL,2007,79.78292846679688,3577.1295,10697576.0
5048,Belgium,BEL,2008,79.68048858642578,3725.1113,10778764.0
5049,Belgium,BEL,2009,80.03414916992188,3900.7277,10859934.0
5050,Belgium,BEL,2010,80.18292999267578,3901.9126,10938735.0
5051,Belgium,BEL,2011,80.58536529541016,3986.078,11013860.0
5052,Belgium,BEL,2012,80.38536834716797,4006.2239,11085355.0
5053,Belgium,BEL,2013,80.58780670166016,4062.795,11154008.0
5054,Belgium,BEL,2014,81.28780364990234,4097.5951,11221225.0
5055,Belgium,BEL,2015,80.99268341064453,4120.0479,11287931.0
8854,Canada,CAN,1970,72.70048522949219,1295.7665,21374326.0
8855,Canada,CAN,1971,73.02926635742188,1390.037,21723465.0
8856,Canada,CAN,1972,72.93389892578125,1430.5746,22072193.0
8857,Canada,CAN,1973,73.16268157958984,1437.3807,22415313.0
8858,Canada,CAN,1974,73.23756408691406,1442.2155,22745896.0
8859,Canada,CAN,1975,73.5217056274414,1553.5575,23059266.0
8860,Canada,CAN,1976,73.85609436035156,1621.8955,23354587.0
8861,Canada,CAN,1977,74.21560668945312,1653.0144,23634377.0
8862,Canada,CAN,1978,74.52975463867188,1694.2938,23901716.0
8863,Canada,CAN,1979,74.86634063720703,1711.5811,24161133.0
8864,Canada,CAN,1980,75.07804870605469,1773.2352,24416885.0
8865,Canada,CAN,1981,75.46341705322266,1867.9228,24668159.0
8866,Canada,CAN,1982,75.76341247558594,1979.7332,24916538.0
8867,Canada,CAN,1983,76.06585693359375,2057.1832,25171436.0
8868,Canada,CAN,1984,76.21707153320312,2126.6136,25444886.0
8869,Canada,CAN,1985,76.36829376220703,2209.266,25744807.0
8870,Canada,CAN,1986,76.51951599121094,2306.182,26075504.0
8871,Canada,CAN,1987,76.71951293945312,2351.3938,26432894.0
8872,Canada,CAN,1988,76.91950988769531,2423.1176,26806125.0
8873,Canada,CAN,1989,77.11951446533203,2500.3536,27179497.0
8874,Canada,CAN,1990,77.42195129394531,2595.9141,27541323.0
8875,Canada,CAN,1991,77.6219482421875,2714.7232,27888813.0
8876,Canada,CAN,1992,77.7243881225586,2781.2469,28224410.0
8877,Canada,CAN,1993,77.82438659667969,2788.8032,28547964.0
8878,Canada,CAN,1994,77.82682800292969,2771.8514,28860734.0
8879,Canada,CAN,1995,78.02926635742188,2720.2965,29164153.0
8880,Canada,CAN,1996,78.18048858642578,2672.6873,29457820.0
8881,Canada,CAN,1997,78.43170928955078,2753.7682,29742378.0
8882,Canada,CAN,1998,78.63414764404297,2915.6411,30022078.0
8883,Canada,CAN,1999,78.88536834716797,2963.8153,30302511.0
8884,Canada,CAN,2000,79.13658905029297,3058.155,30588379.0
8885,Canada,CAN,2001,79.33902740478516,3219.9298,30880072.0
8886,Canada,CAN,2002,79.49024200439453,3369.4221,31178260.0
8887,Canada,CAN,2003,79.74146270751953,3458.5634,31488046.0
8888,Canada,CAN,2004,79.89268493652344,3553.4721,31815490.0
8889,Canada,CAN,2005,80.19268035888672,3619.4946,32164313.0
8890,Canada,CAN,2006,80.34390258789062,3745.9104,32536994.0
8891,Canada,CAN,2007,80.54389953613281,3823.2951,32930795.0
8892,Canada,CAN,2008,80.69512176513672,3888.0876,33337638.0
8893,Canada,CAN,2009,80.99512481689453,4168.1453,33746093.0
8894,Canada,CAN,2010,81.246337890625,4242.3395,34147566.0
8895,Canada,CAN,2011,81.44878387451172,4197.4339,34539156.0
8896,Canada,CAN,2012,81.6487808227539,4217.7065,34922031.0
8897,Canada,CAN,2013,81.748779296875,4227.6444,35296535.0
8898,Canada,CAN,2014,81.80000305175781,4203.8243,35664338.0
8899,Canada,CAN,2015,81.9000015258789,4288.992,36026668.0
10033,Chile,CHL,1995,74.95700073242188,518.8709,14380864.0
10034,Chile,CHL,1996,75.24400329589844,571.4461,14587367.0
10035,Chile,CHL,1997,75.52999877929688,602.4807,14786227.0
10036,Chile,CHL,1998,75.81300354003906,643.746,14977736.0
10037,Chile,CHL,1999,76.09200286865234,643.4363,15162801.0
10038,Chile,CHL,2000,76.36599731445312,672.0826,15342350.0
10039,Chile,CHL,2001,76.63400268554688,702.5606,15516112.0
10040,Chile,CHL,2002,76.89399719238281,723.3348,15684413.0
10041,Chile,CHL,2003,77.14600372314453,847.996,15849649.0
10042,Chile,CHL,2004,77.39099884033203,900.6741,16014972.0
10043,Chile,CHL,2005,77.62999725341797,945.5478,16182713.0
10044,Chile,CHL,2006,77.86499786376953,986.7056,16354507.0
10045,Chile,CHL,2007,78.0989990234375,1053.6318,16530201.0
10046,Chile,CHL,2008,78.33000183105469,1084.6686,16708255.0
10047,Chile,CHL,2009,78.55799865722656,1153.454,16886184.0
10048,Chile,CHL,2010,78.77899932861328,1219.6509,17062531.0
10049,Chile,CHL,2011,78.98600006103516,1279.5465,17233584.0
10050,Chile,CHL,2012,79.1760025024414,1355.3914,17400359.0
10051,Chile,CHL,2013,79.3489990234375,1464.9806,17571511.0
10052,Chile,CHL,2014,79.50399780273438,1562.9226,17758969.0
10053,Chile,CHL,2015,79.64600372314453,1595.5279,17969356.0
12745,Czechia,CZE,1990,71.38390350341797,716.5572,10340877.0
12746,Czechia,CZE,1991,71.8982925415039,658.0074,10346458.0
12747,Czechia,CZE,1992,72.2717056274414,674.823,10353021.0
12748,Czechia,CZE,1993,72.76780700683594,903.4505,10358694.0
12749,Czechia,CZE,1994,72.9726791381836,957.5316,10360964.0
12750,Czechia,CZE,1995,73.07487487792969,1058.9196,10358190.0
12751,Czechia,CZE,1996,73.71463775634766,1082.1967,10350302.0
12752,Czechia,CZE,1997,73.82487487792969,1077.8613,10338346.0
12753,Czechia,CZE,1998,74.51463317871094,1072.1795,10323244.0
12754,Czechia,CZE,1999,74.66828918457031,1123.4993,10306404.0
12755,Czechia,CZE,2000,74.96829223632812,1159.6971,10289374.0
12756,Czechia,CZE,2001,75.17317199707031,1234.4662,10271019.0
12757,Czechia,CZE,2002,75.22195434570312,1324.2376,10252264.0
12758,Czechia,CZE,2003,75.17073059082031,1452.0197,10239131.0
12759,Czechia,CZE,2004,75.72195434570312,1481.5625,10239444.0
12760,Czechia,CZE,2005,75.92439270019531,1574.6261,10258165.0
12761,Czechia,CZE,2006,76.5243911743164,1628.7237,10298609.0
12762,Czechia,CZE,2007,76.7243881225586,1660.1874,10357535.0
12763,Czechia,CZE,2008,76.9756088256836,1787.753,10425267.0
12764,Czechia,CZE,2009,77.07804870605469,1939.7369,10488155.0
12765,Czechia,CZE,2010,77.42439270019531,1879.5815,10536514.0
12766,Czechia,CZE,2011,77.8731689453125,1927.1554,10566512.0
12767,Czechia,CZE,2012,78.07560729980469,1924.5446,10581302.0
12768,Czechia,CZE,2013,78.17561340332031,2102.5929,10586529.0
12769,Czechia,CZE,2014,78.82438659667969,2112.9399,10591104.0
12770,Czechia,CZE,2015,78.57804870605469,2166.4171,10601390.0
13245,Denmark,DNK,1971,73.41463470458984,1752.6046,4961759.0
13246,Denmark,DNK,1972,73.43902587890625,1832.706,4990551.0
13247,Denmark,DNK,1973,73.68219757080078,1840.6337,5017247.0
13248,Denmark,DNK,1974,73.80829620361328,1983.8015,5041413.0
13249,Denmark,DNK,1975,74.07511901855469,2007.4161,5062731.0
13250,Denmark,DNK,1976,73.73975372314453,2097.479,5081262.0
13251,Denmark,DNK,1977,74.63243865966797,2082.9591,5097049.0
13252,Denmark,DNK,1978,74.39292907714844,2152.0583,5109693.0
13253,Denmark,DNK,1979,74.21926879882812,2256.2179,5118711.0
13254,Denmark,DNK,1980,74.1017074584961,2233.5431,5123945.0
13255,Denmark,DNK,1981,74.23048400878906,2266.1629,5125296.0
13256,Denmark,DNK,1982,74.55121612548828,2365.8534,5123349.0
13257,Denmark,DNK,1983,74.42048645019531,2370.3896,5119607.0
13258,Denmark,DNK,1984,74.56219482421875,2338.5427,5116055.0
13259,Denmark,DNK,1985,74.42755889892578,2423.9343,5114250.0
13260,Denmark,DNK,1986,74.57975769042969,2462.757,5114645.0
13261,Denmark,DNK,1987,74.69122314453125,2566.9934,5117282.0
13262,Denmark,DNK,1988,74.7717056274414,2609.3351,5122442.0
13263,Denmark,DNK,1989,74.79975891113281,2583.172,5130362.0
13264,Denmark,DNK,1990,74.80536651611328,2603.6992,5141117.0
13265,Denmark,DNK,1991,75.15780639648438,2600.6729,5154906.0
13266,Denmark,DNK,1992,75.19414520263672,2647.4906,5171654.0
13267,Denmark,DNK,1993,75.11682891845703,2747.1456,5190745.0
13268,Denmark,DNK,1994,75.3751220703125,2811.1094,5211334.0
13269,Denmark,DNK,1995,75.21268463134766,2772.5318,5232709.0
13270,Denmark,DNK,1996,75.59146118164062,2861.9021,5254857.0
13271,Denmark,DNK,1997,75.94512176513672,2909.2982,5277713.0
13272,Denmark,DNK,1998,76.13902282714844,2887.3885,5300380.0
13273,Denmark,DNK,1999,76.34146118164062,3272.6025,5321771.0
13274,Denmark,DNK,2000,76.59268188476562,3287.6537,5341192.0
13275,Denmark,DNK,2001,76.79268646240234,3443.0322,5358059.0
13276,Denmark,DNK,2002,76.8951187133789,3551.795,5372798.0
13277,Denmark,DNK,2003,77.14390563964844,3638.1442,5386968.0
13278,Denmark,DNK,2004,77.49268341064453,3769.889,5402754.0
13279,Denmark,DNK,2005,77.84390258789062,3883.3181,5421701.0
13280,Denmark,DNK,2006,78.09512329101562,4052.4257,5444293.0
13281,Denmark,DNK,2007,78.19512176513672,4137.2414,5469920.0
13282,Denmark,DNK,2008,78.44634246826172,4175.102,5497731.0
13283,Denmark,DNK,2009,78.59756469726562,4434.2513,5526389.0
13284,Denmark,DNK,2010,79.0999984741211,4370.3331,5554849.0
13285,Denmark,DNK,2011,79.80000305175781,4310.9932,5582980.0
13286,Denmark,DNK,2012,80.05121612548828,4309.4836,5610909.0
13287,Denmark,DNK,2013,80.30000305175781,4295.5987,5638152.0
13288,Denmark,DNK,2014,80.69999694824219,4434.1204,5664199.0
13289,Denmark,DNK,2015,80.70243835449219,4484.5356,5688695.0
15662,Estonia,EST,1999,70.06341552734375,754.2285,1403784.0
15663,Estonia,EST,2000,70.41707611083984,751.4352,1399111.0
15664,Estonia,EST,2001,70.25853729248047,745.465,1391739.0
15665,Estonia,EST,2002,70.90487670898438,786.621,1382737.0
15666,Estonia,EST,2003,71.31707000732422,877.7061,1372904.0
15667,Estonia,EST,2004,71.90975952148438,978.3881,1363570.0
15668,Estonia,EST,2005,72.56829071044922,1047.3086,1355650.0
15669,Estonia,EST,2006,72.69145965576172,1152.9042,1349373.0
15670,Estonia,EST,2007,72.81463623046875,1275.8281,1344295.0
15671,Estonia,EST,2008,73.7707290649414,1373.0364,1340067.0
15672,Estonia,EST,2009,74.82438659667969,1342.592,1336140.0
15673,Estonia,EST,2010,75.42926788330078,1334.1851,1332103.0
15674,Estonia,EST,2011,76.2292709350586,1324.0841,1327701.0
15675,Estonia,EST,2012,76.32682800292969,1394.4443,1323163.0
15676,Estonia,EST,2013,77.14146423339844,1464.5597,1319068.0
15677,Estonia,EST,2014,77.03414916992188,1550.0278,1316273.0
15678,Estonia,EST,2015,77.59024047851562,1613.1031,1315330.0
17264,Finland,FIN,1970,70.17951202392578,759.8204,4612365.0
17265,Finland,FIN,1971,70.01756286621094,823.5278,4629371.0
17266,Finland,FIN,1972,70.70731353759766,897.8236,4651174.0
17267,Finland,FIN,1973,71.2236557006836,928.4083,4675450.0
17268,Finland,FIN,1974,71.13488006591797,942.0766,4698782.0
17269,Finland,FIN,1975,71.67366027832031,1043.8095,4718744.0
17270,Finland,FIN,1976,71.81292724609375,1106.7728,4734432.0
17271,Finland,FIN,1977,72.3502426147461,1143.9357,4746929.0
17272,Finland,FIN,1978,72.8970718383789,1162.5551,4758256.0
17273,Finland,FIN,1979,73.15536499023438,1212.4493,4771341.0
17274,Finland,FIN,1980,73.44000244140625,1258.2683,4788247.0
17275,Finland,FIN,1981,73.74658203125,1295.7892,4809807.0
17276,Finland,FIN,1982,74.29804992675781,1348.9003,4835102.0
17277,Finland,FIN,1983,74.20097351074219,1402.4839,4862171.0
17278,Finland,FIN,1984,74.51902770996094,1450.1209,4888197.0
17279,Finland,FIN,1985,74.2229232788086,1588.8682,4911220.0
17280,Finland,FIN,1986,74.55999755859375,1651.2439,4930342.0
17281,Finland,FIN,1987,74.59194946289062,1740.4537,4946368.0
17282,Finland,FIN,1988,74.57707214355469,1774.809,4961097.0
17283,Finland,FIN,1989,74.79219818115234,1869.3929,4977118.0
17284,Finland,FIN,1990,74.81317138671875,2015.0186,4996220.0
